biosample_id	geo_loc_name	asserted_lat	asserted_lon	inferred_lat	inferred_lon	distance_meters	asserted_elev	inferred_elev	elev_difference_meters	asserted_env_broad_scale_id	asserted_env_broad_scale_name	asserted_env_local_scale_id	asserted_env_local_scale_name	asserted_env_medium_id	asserted_env_medium_name
nmdc:bsm-11-0bsqbq85	USA: Michigan, Lake City	44.296098	-85.199612	44.335287	-85.215046	4527.3	372.0	377.0	5.0	ENVO:01000221	temperate woodland biome	ENVO:00000114	agricultural field	ENVO:00005749	farm soil
nmdc:bsm-11-0bvp3w41	USA: Blacksburg, Virginia	37.2101	-80.4451	37.2219268	-80.4272818	2054.0		610.0		ENVO:01000253	freshwater river biome	ENVO:00000022	river	ENVO:00002042	surface water
nmdc:bsm-11-0byf2s84	USA: Utah, Onaqui	40.201043	-112.497129	40.2106006	-112.5610339	5530.1	1903.7	1904.0	0.2999999999999545	ENVO:00000446	terrestrial biome	ENVO:01000843	area of evergreen forest	ENVO:00001998	soil
nmdc:bsm-11-0c0bmh09	USA: Michigan, Lake City	44.296098	-85.199612	44.335287	-85.215046	4527.3	372.0	377.0	5.0	ENVO:01000221	temperate woodland biome	ENVO:00000114	agricultural field	ENVO:00005749	farm soil
nmdc:bsm-11-0c5mdg78	USA: Wisconsin, Hancock	44.119417	-89.533806	44.133584	-89.523177	1789.2	332.0	333.0	1.0	ENVO:01000221	temperate woodland biome	ENVO:00000114	agricultural field	ENVO:00005749	farm soil
nmdc:bsm-11-0c9czb71	USA: Alaska, Delta Junction	63.835171	-145.748058	64.0373478	-145.732157	22494.5	544.8	548.0	3.2000000000000455	ENVO:00000446	terrestrial biome	ENVO:01000843	area of evergreen forest	ENVO:00001998	soil
nmdc:bsm-11-0cd1ge08	USA: Wisconsin	43.0995	-89.4045	44.4308975	-89.6884637	149790.2	258.0	259.0	1.0	ENVO:01000252	freshwater lake biome	ENVO:00002131	epilimnion	ENVO:04000007	lake water
nmdc:bsm-11-0cd7b431	USA: Michigan, Lake City	44.296098	-85.199612	44.335287	-85.215046	4527.3	500.0	377.0	123.0	ENVO:01000221	temperate woodland biome	ENVO:00000114	agricultural field	ENVO:00005749	farm soil
nmdc:bsm-11-0cmqxz82	USA: Iowa, Ames	42.013	-93.743	42.0267567	-93.6170448	10516.8	325.0	328.0	3.0	ENVO:01000245	cropland biome	ENVO:00000078	farm	ENVO:00005802	bulk soil
nmdc:bsm-11-0cq0tt05	USA: California	34.4149	-119.841	36.7014631	-118.755997	272534.7		10.0		ENVO:01001002	animal-associated environment	UBERON:0001555	digestive tract	ENVO:00002003	fecal material
nmdc:bsm-11-0cqdm784	USA: North Carolina, Chapel Hill	35.907707072990114	-79.05064976580984	35.9131542	-79.05578	761.8	156.0	152.0	4.0	ENVO:01001001	plant-associated environment	ENVO:01000621	microcosm	ENVO:00005791	Sterile water
nmdc:bsm-11-0d2xxc20	Ukraine: Chernobyl	51.390412	30.072309	51.2705477	30.2195609	16802.1		112.0		ENVO:01000212	temperate mixed forest biome	ENVO:01001002	animal-associated environment	ENVO:00002003	fecal material
nmdc:bsm-11-0d4a3v31	USA: New Hampshire, Bartlett Experimental Forest	44.067944	-71.290624	44.060006	-71.2978166	1053.3	256.4	232.0	24.399999999999977	ENVO:00000446	terrestrial biome	ENVO:01000855	area of mixed forest	ENVO:00001998	soil
nmdc:bsm-11-0d69tm54	USA: Wisconsin, Oregon	42.966111	-89.35611	42.9259657	-89.3842779	5018.3	297.0	291.0	6.0	ENVO:01000221	temperate woodland biome	ENVO:00000114	agricultural field	ENVO:00005749	farm soil
nmdc:bsm-11-0d6dns65	USA: Alabama, Dead Lake	32.539627	-87.801968	30.8887396	-87.9914339	184442.9	27.1	17.0	10.100000000000001	ENVO:00000446	terrestrial biome	ENVO:01000893	area of woody wetland	ENVO:00001998	soil
nmdc:bsm-11-0d6kw824	USA: Michigan, Kellogg Biological Station	42.39	-85.37	42.4118364	-85.3877345	2831.3	286.0	275.0	11.0	ENVO:01001442	agricultural biome	ENVO:01001442	phyllosphere biome	ENVO:01001001	plant-associated biome
nmdc:bsm-11-0d7rka29	USA: Alabama, Talladega National Forest	32.922166	-87.428895	32.9349471	-87.3948069	3484.5	114.9	107.0	7.900000000000006	ENVO:00000446	terrestrial biome	ENVO:01000855	area of mixed forest	ENVO:00001998	soil
nmdc:bsm-11-0dg5tr66	USA: Iowa, Ames	42.013	-93.743	42.0267567	-93.6170448	10516.8	325.0	328.0	3.0	ENVO:01000245	cropland biome	ENVO:00000078	farm	ENVO:00005802	bulk soil
nmdc:bsm-11-0djp2e45	USA: Colorado, North Sterling	40.474713	-103.0243	40.7732324	-103.2887026	39997.2	1360.8	1356.0	4.7999999999999545	ENVO:00000446	terrestrial biome	ENVO:01000892	area of cropland	ENVO:00001998	soil
nmdc:bsm-11-0ds10w95	USA: New Mexico, Jornada Experimental Range	32.60493	-106.802046	32.2804637	-106.7570046	36325.7	1323.4	1327.0	3.599999999999909	ENVO:00000446	terrestrial biome	ENVO:01000869	area of scrub	ENVO:00001998	soil
nmdc:bsm-11-0dvkcy09	Puerto Rico: Rio Grande	18.321	-65.8172	18.3474409	-65.8163814	2941.4		498.0		ENVO:01000174		ENVO:01001803		ENVO:00005778	
nmdc:bsm-11-0dxeyx75	USA: Alaska, Healy	63.897743	-149.225089	63.950262	-149.0258707	11354.2	616.4	623.0	6.600000000000023	ENVO:00000446	terrestrial biome	ENVO:01000869	area of scrub	ENVO:00001998	soil
nmdc:bsm-11-0e0c0n70	USA: Texas, Lyndon B. Johnson National Grassland	33.397987	-97.568339	33.36984	-97.593456	3903.1	278.1	275.0	3.1000000000000227	ENVO:00000446	terrestrial biome	ENVO:01000816	area of deciduous forest	ENVO:00001998	soil
nmdc:bsm-11-0e3ayb34	USA: California	34.4149	-119.841	36.7014631	-118.755997	272534.7		10.0		ENVO:01001002	animal-associated environment	UBERON:0001555	digestive tract	ENVO:00002003	fecal material
nmdc:bsm-11-0e61tc95	USA: North Dakota, Chase Lake National Wildlife Refuge	47.129092	-99.245921	47.0073926	-99.4455091	20288.6	584.5	579.0	5.5	ENVO:00000446	terrestrial biome	ENVO:01000888	area of gramanoid or herbaceous vegetation	ENVO:00001998	soil
nmdc:bsm-11-0e7t9d56	USA: Texas, Lyndon B. Johnson National Grassland	33.398235	-97.566725	33.36984	-97.593456	4016.1	275.8	275.0	0.8000000000000114	ENVO:00000446	terrestrial biome	ENVO:01000816	area of deciduous forest	ENVO:00001998	soil
nmdc:bsm-11-0eaqta51	USA: Washington, Wind River Experimental Forest	45.822941	-121.998707	45.8090043	-121.9823059	2004.3	567.8	578.0	10.200000000000045	ENVO:00000446	terrestrial biome	ENVO:01000843	area of evergreen forest	ENVO:00001998	soil
nmdc:bsm-11-0earmn44	USA: Virginia, Blandy Experimental Farm	39.058572	-78.073305	39.060711	-78.0655341	711.9	184.7	183.0	1.6999999999999886	ENVO:00000446	terrestrial biome	ENVO:01000869	area of scrub	ENVO:00001998	soil
nmdc:bsm-11-0egxc971	USA: AK, Denali	68.627175	-149.590514	63.069115	-151.006239	621333.5		742.0		ENVO:00000446		ENVO:01000861		ENVO:00001998	soil
nmdc:bsm-11-0evkb371	USA: Michigan, Lake City	44.296098	-85.199612	44.335287	-85.215046	4527.3	500.0	377.0	123.0	ENVO:01000221	temperate woodland biome	ENVO:00000114	agricultural field	ENVO:00005749	farm soil
nmdc:bsm-11-0ew91192	USA: Michigan, Delton	42.476365	-85.451887	42.4997581	-85.4080641	4436.0	298.0	280.0	18.0	ENVO:01000221	temperate woodland biome	ENVO:00000114	agricultural field	ENVO:00005749	farm soil
nmdc:bsm-11-0f42r714	USA: California	34.4148	-119.8405	36.7014631	-118.755997	272528.8		10.0		ENVO:01001002	animal-associated environment	UBERON:0001555	digestive tract	ENVO:00002003	fecal material
nmdc:bsm-11-0f4qbv31	USA: Tennessee, Oak Ridge	35.964418	-84.285882	36.0103562	-84.2696449	5312.9	338.5	334.0	4.5	ENVO:00000446	terrestrial biome	ENVO:01000816	area of deciduous forest	ENVO:00001998	soil
nmdc:bsm-11-0f7w3426	USA: Florida, Ordway-Swisher Biological Station	29.684075	-81.959108	29.7025773	-81.9834412	3123.7	37.4	30.0	7.399999999999999	ENVO:00000446	terrestrial biome	ENVO:01000843	area of evergreen forest	ENVO:00001998	soil
nmdc:bsm-11-0fg7rn04	USA: Tennessee, Oak Ridge	35.964792	-84.278894	36.0103562	-84.2696449	5134.4	315.6	284.0	31.600000000000023	ENVO:00000446	terrestrial biome	ENVO:01000816	area of deciduous forest	ENVO:00001998	soil
nmdc:bsm-11-0fps8951	USA: Virginia, Mountain Lake Biological Station	37.363106	-80.521589	37.3637602	-80.5226996	122.2	1266.8	1266.0	0.7999999999999545	ENVO:00000446	terrestrial biome	ENVO:01000816	area of deciduous forest	ENVO:00001998	soil
nmdc:bsm-11-0frw6183	USA: Michigan, Delton	42.476365	-85.451887	42.4997581	-85.4080641	4436.0	500.0	280.0	220.0	ENVO:01000221	temperate woodland biome	ENVO:00000114	agricultural field	ENVO:00005749	farm soil
nmdc:bsm-11-0fxs7w80	USA: Illinois	40.31083	-88.3227	40.0796606	-89.4337288	97804.1		214.0		ENVO:01000253		ENVO:00000022	river	ENVO:00002007	sediment
nmdc:bsm-11-0g1z7378	USA: Michigan, Lake City	44.296098	-85.199612	44.335287	-85.215046	4527.3	372.0	377.0	5.0	ENVO:01000221	temperate woodland biome	ENVO:00000114	agricultural field	ENVO:00005749	farm soil
nmdc:bsm-11-0g3qzr85	USA: Alaska, Coldfoot	67.054281	-150.338328	67.234505	-150.0594836	23380.2		489.0		ENVO:00000446		ENVO:00000516	hummock	ENVO:00001998	soil
nmdc:bsm-11-0g4d7n95	USA: Alaska, Seymour Canal	57.6	-133.9	57.5333333	-133.8333333	8411.8	0			ENVO:00000447	marine biome	ENVO:01001002	animal-associated environment	ENVO:00002003	fecal material
nmdc:bsm-11-0g6wkd40	USA: North Dakota, Chase Lake National Wildlife Refuge	47.12584	-99.253801	47.0073926	-99.4455091	19603.5	594.1	579.0	15.100000000000023	ENVO:00000446	terrestrial biome	ENVO:01000888	area of gramanoid or herbaceous vegetation	ENVO:00001998	soil
nmdc:bsm-11-0ga7mv28	USA: Michigan, Delton	42.476365	-85.451887	42.4997581	-85.4080641	4436.0	500.0	280.0	220.0	ENVO:01000221	temperate woodland biome	ENVO:00000114	agricultural field	ENVO:00005749	farm soil
nmdc:bsm-11-0gdeef56	USA: Arizona	33.7508	-111.5081	34.395342	-111.763275	75425.0		670.0		ENVO:01000253	freshwater river biome	ENVO:00000022	river	ENVO:00002042	surface water
nmdc:bsm-11-0geq1e97	USA: Alaska, Healy	63.8798	-149.21539	63.950262	-149.0258707	12134.6		673.0		ENVO:00000446		ENVO:01000861	area of dwarf scrub	ENVO:00001998	soil
nmdc:bsm-11-0gmae642	USA: Michigan, Lake City	44.296098	-85.199612	44.335287	-85.215046	4527.3	372.0	377.0	5.0	ENVO:01000221	temperate woodland biome	ENVO:00000114	agricultural field	ENVO:00005749	farm soil
nmdc:bsm-11-0gmd9f09	USA: Colorado, Niwot Ridge	40.051247	-105.565041	40.0564693	-105.6308551	5631.7	3494.9	3473.0	21.90000000000009	ENVO:00000446	terrestrial biome	ENVO:01000888	area of gramanoid or herbaceous vegetation	ENVO:00001998	soil
nmdc:bsm-11-0gy70878	USA: Wisconsin, Rhinelander	45.665551	-89.21804	45.636623	-89.412075	15421.2	500.0	487.0	13.0	ENVO:01000221	temperate woodland biome	ENVO:00000114	agricultural field	ENVO:00005749	farm soil
nmdc:bsm-11-0gy85h88	USA: Kansas, Konza Prairie Biological Station	39.088076	-96.570347	39.1002012	-96.576798	1458.7	404.2	400.0	4.199999999999989	ENVO:00000446	terrestrial biome	ENVO:01000888	area of gramanoid or herbaceous vegetation	ENVO:00001998	soil
nmdc:bsm-11-0h3s6t03	USA: Iowa	41.178	-91.182	41.9216734	-93.3122705	195603.0	173.0	168.0	5.0	ENVO:01000253	freshwater river biome	ENVO:00000022	river	ENVO:00002042	surface water
nmdc:bsm-11-0h7ft579	USA: Utah, Onaqui	40.17372	-112.456712	40.2106006	-112.5610339	9764.1	1658	1657.0	1.0	ENVO:00000446	terrestrial biome	ENVO:01000869	area of scrub	ENVO:00001998	soil
nmdc:bsm-11-0h9fx108	USA: Wisconsin, Rhinelander	45.665551	-89.218027	45.636623	-89.412075	15422.2	500.0	487.0	13.0	ENVO:01000221	temperate woodland biome	ENVO:00000114	agricultural field	ENVO:00005749	farm soil
nmdc:bsm-11-0hahtj72	Nepal: Mustang Region	28.72122816	83.91438789	29.2041398	83.7964807	54908.9	5090.0	5224.0	134.0	ENVO:01000179	desert biome	ENVO:01001357	desert	ENVO:00005741	alpine soil
nmdc:bsm-11-0hc2cc92	USA: North Dakota, Chase Lake National Wildlife Refuge	47.149339	-99.251928	47.0073926	-99.4455091	21540.7	590.3	598.0	7.7000000000000455	ENVO:00000446	terrestrial biome	ENVO:01000888	area of gramanoid or herbaceous vegetation	ENVO:00001998	soil
nmdc:bsm-11-0hjwvs60	USA: Tennessee, Oak Ridge	35.965252	-84.286859	36.0103562	-84.2696449	5249.1	316	334.0	18.0	ENVO:00000446	terrestrial biome	ENVO:01000816	area of deciduous forest	ENVO:00001998	soil
nmdc:bsm-11-0hkm4783	USA: Virginia, Smithsonian Conservation Biology Institute	38.900538	-78.16186	38.8847957	-78.1461968	2214.0	270.7	244.0	26.69999999999999	ENVO:00000446	terrestrial biome	ENVO:01000816	area of deciduous forest	ENVO:00001998	soil
nmdc:bsm-11-0hm5p957	USA: Michigan, Delton	42.476365	-85.451887	42.4997581	-85.4080641	4436.0	500.0	280.0	220.0	ENVO:01000221	temperate woodland biome	ENVO:00000114	agricultural field	ENVO:00005749	farm soil
nmdc:bsm-11-0hmr6870	USA: Maryland, Smithsonian Environmental Research Center	38.886494	-76.561509	38.8793738	-76.5577299	856.6	4.8	15.0	10.2	ENVO:00000446	terrestrial biome	ENVO:01000816	area of deciduous forest	ENVO:00001998	soil
nmdc:bsm-11-0hns7a54	USA: Iowa, Ames	42.013	-93.743	42.0267567	-93.6170448	10516.8	325.0	328.0	3.0	ENVO:01000245	cropland biome	ENVO:00000078	farm	ENVO:00005802	bulk soil
nmdc:bsm-11-0hrvfj70	USA: Michigan, Lake City	44.296098	-85.199612	44.335287	-85.215046	4527.3	372.0	377.0	5.0	ENVO:01000221	temperate woodland biome	ENVO:00000114	agricultural field	ENVO:00005749	farm soil
nmdc:bsm-11-0hz4rd27	USA: Colorado, Niwot Ridge	40.04845	-105.584355	40.0564693	-105.6308551	4057.1	3412.5	3340.0	72.5	ENVO:00000446	terrestrial biome	ENVO:01000888	area of gramanoid or herbaceous vegetation	ENVO:00001998	soil
nmdc:bsm-11-0j182d47	USA: Alaska, Delta Junction	63.877756	-145.753497	64.0373478	-145.732157	17776.4	511.7	525.0	13.300000000000011	ENVO:00000446	terrestrial biome	ENVO:01000843	area of evergreen forest	ENVO:00001998	soil
nmdc:bsm-11-0j2bs453	USA: Wisconsin	43.0995	-89.4045	44.4308975	-89.6884637	149790.2	258.0	259.0	1.0	ENVO:01000252	freshwater lake biome	ENVO:00002131	epilimnion	ENVO:04000007	lake water
nmdc:bsm-11-0j3ff625	USA: Wisconsin, Treehaven	45.487729	-89.569881	45.4921665	-89.5638439	681.9	452.5	457.0	4.5	ENVO:00000446	terrestrial biome	ENVO:01000843	area of evergreen forest	ENVO:00001998	soil
nmdc:bsm-11-0j8e6d39	USA: Georgia, The Jones Center At Ichauway	31.196488	-84.464108	31.2408992	-84.4775134	5100.2	45.5	46.0	0.5	ENVO:00000446	terrestrial biome	ENVO:01000843	area of evergreen forest	ENVO:00001998	soil
nmdc:bsm-11-0jdesy83	USA: AK, North Slope	68.627175	-149.590514	69.5335129	-153.8220681	195853.8		742.0		ENVO:00000446		ENVO:01000861		ENVO:00001998	soil
nmdc:bsm-11-0jgtxr69	USA: Wisconsin	43.0995	-89.4045	44.4308975	-89.6884637	149790.2	258.0	259.0	1.0	ENVO:01000252	freshwater lake biome	ENVO:00002131	epilimnion	ENVO:04000007	lake water
nmdc:bsm-11-0jh8w006	USA: Wisconsin	43.0995	-89.4045	44.4308975	-89.6884637	149790.2	258.0	259.0	1.0	ENVO:01000252	freshwater lake biome	ENVO:00002131	epilimnion	ENVO:04000007	lake water
nmdc:bsm-11-0jrp3613	USA: Michigan, Lake City	44.296098	-85.199612	44.335287	-85.215046	4527.3	372.0	377.0	5.0	ENVO:01000221	temperate woodland biome	ENVO:00000114	agricultural field	ENVO:00005749	farm soil
nmdc:bsm-11-0jsqys69	USA: Alabama, Talladega National Forest	32.922166	-87.428895	32.9349471	-87.3948069	3484.5	114.9	107.0	7.900000000000006	ENVO:00000446	terrestrial biome	ENVO:01000855	area of mixed forest	ENVO:00001998	soil
nmdc:bsm-11-0jw46z66	USA: Alaska, Healy	63.8798	-149.21539	63.950262	-149.0258707	12134.6		673.0		ENVO:00000446		ENVO:01000861	area of dwarf scrub	ENVO:00001998	soil
nmdc:bsm-11-0jxgba87	USA: Kansas, Konza Prairie Biological Station	39.119992	-96.546015	39.1002012	-96.576798	3449.2	400	408.0	8.0	ENVO:00000446	terrestrial biome	ENVO:01000888	area of gramanoid or herbaceous vegetation	ENVO:00001998	soil
nmdc:bsm-11-0k42k540	USA: California, Davis	38.5326	-121.783	38.5435526	-121.739005	4015.6	16.0	18.0	2.0	ENVO:01001001	plant associated environment	PO:0009005	root	ENVO:00005801	rhizosphere
nmdc:bsm-11-0k57sy88	USA: Michigan, Lake City	44.296098	-85.199612	44.335287	-85.215046	4527.3	372.0	377.0	5.0	ENVO:01000221	temperate woodland biome	ENVO:00000114	agricultural field	ENVO:00005749	farm soil
nmdc:bsm-11-0k5bep35	USA: Arizona, Santa Rita Experimental Range	31.862142	-110.818853	31.8334182	-110.8528643	4530.1	1172.1	1165.0	7.099999999999909	ENVO:00000446	terrestrial biome	ENVO:01000869	area of scrub	ENVO:00001998	soil
nmdc:bsm-11-0k60dv12	USA: Wisconsin, Oregon	42.966111	-89.35611	42.9259657	-89.3842779	5018.3	297.0	291.0	6.0	ENVO:01000221	temperate woodland biome	ENVO:00000114	agricultural field	ENVO:00005749	farm soil
nmdc:bsm-11-0k6fam25	USA: Virginia	37.21014	-80.44513	37.1232245	-78.4927721	173263.5		610.0		ENVO:01000253		ENVO:00000022	river	ENVO:00002007	sediment
nmdc:bsm-11-0k8nkx16	USA: Tennessee	35.8444	-83.9599	35.7730076	-86.2820081	209544.6		277.0		ENVO:00000446		PO:0025025		PO:0009007	
nmdc:bsm-11-0kawe915	Honduras: Lago de Yojoa	14.8744	-87.9835	14.8662786	-87.9767044	1161.4	700.0	635.0	65.0	ENVO:01000252	freshwater lake biome	ENVO:00002132	metalimnion	ENVO:04000007	lake water
nmdc:bsm-11-0kekqm16	USA: Tennessee, Oak Ridge	35.965875	-84.230646	36.0103562	-84.2696449	6064.3	260.1	247.0	13.100000000000023	ENVO:00000446	terrestrial biome	ENVO:01000816	area of deciduous forest	ENVO:00001998	soil
nmdc:bsm-11-0ksnwp91	USA: California, Davis	38.5326	-121.783	38.5435526	-121.739005	4015.6	16.0	18.0	2.0	ENVO:00000446	terrestrial biome	ENVO:01001206	grassland ecosystem	ENVO:00005755	field soil
nmdc:bsm-11-0kywv165	USA: Michigan, Lake City	44.296098	-85.199612	44.335287	-85.215046	4527.3	372.0	377.0	5.0	ENVO:01000221	temperate woodland biome	ENVO:00000114	agricultural field	ENVO:00005749	farm soil
nmdc:bsm-11-0manyb74	USA: Michigan, Lake City	44.296098	-85.199683	44.335287	-85.215046	4525.8	500.0	377.0	123.0	ENVO:01000221	temperate woodland biome	ENVO:00000114	agricultural field	ENVO:00005749	farm soil
nmdc:bsm-11-0mbb0m42	USA: Wisconsin	43.0995	-89.4045	44.4308975	-89.6884637	149790.2	258.0	259.0	1.0	ENVO:01000252	freshwater lake biome	ENVO:00002131	epilimnion	ENVO:04000007	lake water
nmdc:bsm-11-0mmva916	USA: Florida, Disney Wilderness Preserve	28.074209	-81.425532	28.087033	-81.4031241	2620.3	18.9	17.0	1.8999999999999986	ENVO:00000446	terrestrial biome	ENVO:01000893	area of woody wetland	ENVO:00001998	soil
nmdc:bsm-11-0mphb608	USA: Michigan, Delton	42.476365	-85.451887	42.4997581	-85.4080641	4436.0	298.0	280.0	18.0	ENVO:01000221	temperate woodland biome	ENVO:00000114	agricultural field	ENVO:00005749	farm soil
nmdc:bsm-11-0mr28n73	USA: Michigan, Lake City	44.296098	-85.199612	44.335287	-85.215046	4527.3	372.0	377.0	5.0	ENVO:01000221	temperate woodland biome	ENVO:00000114	agricultural field	ENVO:00005749	farm soil
nmdc:bsm-11-0my71807	USA: Michigan, Delton	42.476365	-85.451887	42.4997581	-85.4080641	4436.0	298.0	280.0	18.0	ENVO:01000221	temperate woodland biome	ENVO:00000114	agricultural field	ENVO:00005749	farm soil
nmdc:bsm-11-0nas9n36	USA: Michigan, University of Notre Dame Environmental Research Center	46.256193	-89.515052	46.232455	-89.5204851	2672.4	514.8	518.0	3.2000000000000455	ENVO:00000446	terrestrial biome	ENVO:01000855	area of mixed forest	ENVO:00001998	soil
nmdc:bsm-11-0nazn012	USA: California, Davis	38.5382	-121.7617	38.5435526	-121.739005	2061.6	23.1648	17.0	6.1648	ENVO:01001002	Animal-associated environment	UBERON:0001153	caecum	UBERON:0035118	material entity in digestive tract
nmdc:bsm-11-0nbmnc66	USA: Michigan, University of Notre Dame Environmental Research Center	46.256193	-89.515052	46.232455	-89.5204851	2672.4	514.8	518.0	3.2000000000000455	ENVO:00000446	terrestrial biome	ENVO:01000855	area of mixed forest	ENVO:00001998	soil
nmdc:bsm-11-0nd36621	USA: Alabama, Talladega National Forest	32.893534	-87.415333	32.9349471	-87.3948069	4987.6	120.8	120.0	0.7999999999999972	ENVO:00000446	terrestrial biome	ENVO:01000855	area of mixed forest	ENVO:00001998	soil
nmdc:bsm-11-0ne9e584	USA: Wisconsin	43.0995	-89.4045	44.4308975	-89.6884637	149790.2	258.0	259.0	1.0	ENVO:01000252	freshwater lake biome	ENVO:00000021	freshwater lake	ENVO:04000007	lake water
nmdc:bsm-11-0np0tc25	USA: Iowa, Ames	42.013	-93.743	42.0267567	-93.6170448	10516.8	325.0	328.0	3.0	ENVO:01000245	cropland biome	ENVO:00000078	farm	ENVO:00005802	bulk soil
nmdc:bsm-11-0nq44g76	USA: Michigan, Delton	42.476365	-85.451887	42.4997581	-85.4080641	4436.0	298.0	280.0	18.0	ENVO:01000221	temperate woodland biome	ENVO:00000114	agricultural field	ENVO:00005749	farm soil
nmdc:bsm-11-0nrjh736	USA: Wisconsin, Rhinelander	45.665551	-89.218027	45.636623	-89.412075	15422.2	500.0	487.0	13.0	ENVO:01000221	temperate woodland biome	ENVO:00000114	agricultural field	ENVO:00005749	farm soil
nmdc:bsm-11-0nx48646	USA: Michigan, Lake City	44.296098	-85.199648	44.335287	-85.215046	4526.5	500.0	377.0	123.0	ENVO:01000221	temperate woodland biome	ENVO:00000114	agricultural field	ENVO:00005749	farm soil
nmdc:bsm-11-0p3waw07	Puerto Rico: Rio Grande	18.321	-65.8172	18.3474409	-65.8163814	2941.4		498.0		ENVO:01000174		ENVO:01001803		ENVO:00005778	
nmdc:bsm-11-0p6p9b27	USA: Michigan, Delton	42.476365	-85.451887	42.4997581	-85.4080641	4436.0	298.0	280.0	18.0	ENVO:01000221	temperate woodland biome	ENVO:00000114	agricultural field	ENVO:00005749	farm soil
nmdc:bsm-11-0p6sfk08	USA: Michigan, Lake City	44.296098	-85.19965	44.335287	-85.215046	4526.5	500.0	377.0	123.0	ENVO:01000221	temperate woodland biome	ENVO:00000114	agricultural field	ENVO:00005749	farm soil
nmdc:bsm-11-0p86vg14	USA: Iowa, Ames	42.013	-93.743	42.0267567	-93.6170448	10516.8	325.0	328.0	3.0	ENVO:01000245	cropland biome	ENVO:00000078	farm	ENVO:00005802	bulk soil
